Time,CPU_CAP,CPU_USAGE,MEM_CAP,MEM_USAGE,CPU_AVAI,MEM_AVAI,NET_IN,NET_OUT,VBD_OO,VBD_RD,VBD_WR,LOAD1,LOAD5,Label
1316571138,100,3,511,339,97,172,54,226,0,0,0,0.02,0.05,0
1316571139,100,2,511,339,98,172,31,127,0,0,0,0.02,0.05,0
1316571140,100,2,511,339,98,172,62,198,0,0,0,0.02,0.05,0
1316571141,100,9,511,339,91,172,111,461,0,0,0,0.02,0.05,0
1316571142,100,0,511,339,100,172,7,26,0,0,0,0.02,0.05,0
1316571143,100,1,511,339,99,172,47,109,0,0,0,0.02,0.05,0
1316571144,100,1,511,339,99,172,33,132,0,0,0,0.02,0.05,0
1316571145,100,9,511,339,91,172,164,691,0,0,0,0.02,0.05,0
1316571146,100,2,511,339,98,172,56,191,0,0,0,0.02,0.05,0
1316571147,100,0,511,339,100,172,13,53,0,0,0,0.02,0.05,0
1316571148,100,2,511,339,98,172,51,169,0,0,0,0.02,0.05,0
1316571149,100,0,511,339,100,172,15,59,0,0,0,0.02,0.05,0
1316571150,100,6,511,339,94,172,122,458,0,0,0,0.02,0.05,0
1316571151,100,0,511,339,100,172,17,60,0,0,0,0.02,0.05,0
1316571152,100,6,511,339,94,172,122,470,0,0,0,0.02,0.05,0
1316571153,100,5,511,339,95,172,72,292,0,0,0,0.02,0.05,0
1316571154,100,1,511,339,99,172,26,118,0,0,0,0.02,0.05,0
1316571155,100,2,511,339,98,172,45,187,0,0,0,0.02,0.05,0
1316571156,100,2,511,339,98,172,41,161,0,0,0,0.02,0.05,0
1316571157,100,5,511,339,95,172,111,401,0,0,0,0.02,0.05,0
1316571158,100,3,511,339,97,172,38,134,0,0,0,0.02,0.05,0
1316571159,100,2,511,339,98,172,31,129,0,0,0,0.02,0.05,0
1316571160,100,0,511,339,100,172,1,0,0,0,0,0.02,0.05,0
1316571161,100,0,511,339,100,172,9,31,0,0,0,0.02,0.05,0
1316571162,100,3,511,339,97,172,47,200,0,0,0,0.01,0.05,0
1316571163,100,3,511,339,97,172,62,258,0,0,0,0.01,0.05,0
1316571164,100,4,511,339,96,172,83,358,0,0,0,0.01,0.05,0
1316571165,100,3,511,339,97,172,73,266,0,0,0,0.01,0.05,0
1316571166,100,3,511,339,97,172,73,246,0,0,0,0.01,0.05,0
1316571167,100,6,511,339,94,172,119,491,0,0,0,0.01,0.04,0
1316571168,100,2,511,339,98,172,48,165,0,0,0,0.01,0.04,0
1316571169,100,3,511,339,97,172,62,257,0,0,0,0.01,0.04,0
1316571170,100,1,511,339,99,172,36,132,0,0,0,0.01,0.04,0
1316571171,100,2,511,339,98,172,38,156,0,0,0,0.01,0.04,0
1316571172,100,1,511,339,99,172,34,132,0,0,0,0.01,0.04,0
1316571173,100,7,511,339,93,172,96,357,0,0,0,0.01,0.04,0
1316571174,100,2,511,339,98,172,51,169,0,0,0,0.01,0.04,0
1316571175,100,2,511,339,98,172,60,219,0,0,0,0.01,0.04,0
1316571176,100,0,511,339,100,172,18,62,0,0,0,0.01,0.04,0
1316571177,100,5,511,339,95,172,103,429,0,0,0,0.01,0.04,0
1316571178,100,3,511,339,97,172,48,201,0,0,0,0.01,0.04,0
1316571179,100,6,511,339,94,172,87,361,0,0,0,0.01,0.04,0
1316571180,100,1,511,339,99,172,24,101,0,0,0,0.01,0.04,0
1316571181,100,4,511,339,96,172,79,331,0,0,0,0.01,0.04,0
1316571182,100,0,511,339,100,172,1,1,0,0,0,0.01,0.04,0
1316571183,100,2,511,339,98,172,39,159,0,0,0,0.01,0.04,0
1316571184,100,1,511,339,99,172,24,101,0,0,0,0.01,0.04,0
1316571185,100,4,511,339,96,172,80,328,0,0,0,0.01,0.04,0
1316571186,100,2,511,339,98,172,39,159,0,0,0,0.01,0.04,0
1316571187,100,4,511,339,96,172,59,257,0,0,0,0.01,0.04,0
1316571188,100,0,511,339,100,172,15,59,0,0,0,0.01,0.04,0
1316571189,100,4,511,339,96,172,77,330,0,0,0,0.01,0.04,0
1316571190,100,7,511,339,93,172,133,498,0,0,0,0.01,0.04,0
1316571191,100,1,511,339,99,172,24,101,0,0,0,0.01,0.04,0
1316571192,100,7,511,339,93,172,119,501,0,0,0,0.01,0.04,0
1316571193,100,4,511,339,96,172,82,344,0,0,0,0.01,0.04,0
1316571194,100,4,511,339,96,172,78,317,0,0,0,0.01,0.04,0
1316571195,100,3,511,339,97,172,64,262,0,0,0,0.01,0.04,0
1316571196,100,5,511,339,95,172,72,301,0,0,0,0.01,0.04,0
1316571197,100,5,511,339,95,172,95,382,0,0,0,0.01,0.04,0
1316571198,100,2,511,339,98,172,41,161,0,0,0,0.01,0.04,0
1316571199,100,4,511,339,96,172,55,228,0,0,0,0.01,0.04,0
1316571200,100,5,511,339,95,172,98,392,0,0,0,0.01,0.04,0
1316571201,100,0,511,339,100,172,2,0,0,0,0,0.01,0.04,0
1316571202,100,1,511,339,99,172,33,132,0,0,0,0.01,0.04,0
1316571203,100,0,511,339,100,172,16,61,0,0,0,0.01,0.04,0
1316571204,100,2,511,339,98,172,31,129,0,0,0,0.01,0.04,0
1316571205,100,5,511,339,95,172,103,393,0,0,0,0.01,0.04,0
1316571206,100,4,511,339,96,172,94,352,0,0,0,0.00,0.04,0
1316571207,100,1,511,339,99,172,13,76,0,0,0,0.00,0.04,0
1316571208,100,1,511,339,99,172,49,157,0,0,0,0.00,0.04,0
1316571209,100,5,511,339,95,172,103,416,0,0,0,0.00,0.04,0
1316571210,100,4,511,339,96,172,75,313,0,0,0,0.00,0.04,0
1316571211,100,5,511,339,95,172,93,394,0,0,0,0.00,0.04,0
1316571212,100,0,511,339,100,172,21,62,0,0,0,0.00,0.04,0
1316571213,100,2,511,339,98,172,48,191,0,0,0,0.00,0.04,0
1316571214,100,5,511,339,95,172,89,362,0,0,0,0.00,0.04,0
1316571215,100,3,511,339,97,172,91,272,0,0,0,0.00,0.04,0
1316571216,100,4,511,339,96,172,71,300,0,0,0,0.00,0.04,0
1316571217,100,2,511,339,98,172,34,132,0,0,0,0.00,0.04,0
1316571218,100,2,511,339,98,172,58,218,0,0,0,0.00,0.04,0
1316571219,100,3,511,339,97,172,47,200,0,0,0,0.00,0.04,0
1316571220,100,0,511,339,100,172,2,1,0,0,0,0.00,0.04,0
1316571221,100,8,511,339,92,172,65,267,0,0,0,0.00,0.03,0
1316571222,100,3,511,339,97,172,69,268,0,0,0,0.00,0.03,0
1316571223,100,3,511,339,97,172,36,154,0,0,0,0.00,0.03,0
1316571224,100,5,511,339,95,172,81,337,0,0,0,0.00,0.03,0
1316571225,100,8,511,339,92,172,98,383,0,0,0,0.00,0.03,0
1316571226,100,0,511,339,100,172,23,65,0,0,0,0.00,0.03,0
1316571227,100,4,511,339,96,172,79,293,0,0,0,0.00,0.03,0
1316571228,100,0,511,339,100,172,25,66,0,0,0,0.00,0.03,0
1316571229,100,5,511,339,95,172,92,381,0,0,0,0.00,0.03,0
1316571230,100,3,511,339,97,172,35,149,0,0,0,0.00,0.03,0
1316571231,100,3,511,339,97,172,56,231,0,0,0,0.00,0.03,0
1316571232,100,4,511,339,96,172,77,330,0,0,0,0.00,0.03,0
1316571233,100,0,511,339,100,172,8,30,0,0,0,0.00,0.03,0
1316571234,100,0,511,339,100,172,8,30,0,0,0,0.00,0.03,0
1316571235,100,0,511,339,100,172,13,58,0,0,0,0.00,0.03,0
1316571236,100,2,511,339,98,172,41,158,0,0,0,0.00,0.03,0
1316571237,100,1,511,339,99,172,24,101,0,0,0,0.00,0.03,0
1316571238,100,3,511,339,97,172,67,262,0,0,0,0.00,0.03,0
1316571239,100,3,511,339,97,172,47,200,0,0,0,0.00,0.03,0
1316571240,100,0,511,339,100,172,13,57,0,0,0,0.00,0.03,0
1316571241,100,0,511,339,100,172,8,31,0,0,0,0.00,0.03,0
1316571242,100,1,511,339,99,172,31,129,0,0,0,0.00,0.03,0
1316571243,100,8,511,339,92,172,118,501,0,0,0,0.00,0.03,0
1316571244,100,4,511,339,96,172,82,331,0,0,0,0.00,0.03,0
1316571245,100,0,511,339,100,172,1,1,0,0,0,0.00,0.03,0
1316571246,100,3,511,339,97,172,66,263,0,0,0,0.00,0.03,0
1316571247,100,4,511,339,96,172,74,324,0,0,0,0.00,0.03,0
1316571248,100,3,511,339,97,172,54,229,0,0,0,0.00,0.03,0
1316571249,100,3,511,339,97,172,54,229,0,0,0,0.00,0.03,0
1316571250,100,0,511,339,100,172,14,58,0,0,0,0.00,0.03,0
1316571251,100,0,511,339,100,172,0,1,0,0,0,0.00,0.03,0
1316571252,100,3,511,339,97,172,48,200,0,0,0,0.00,0.03,0
1316571253,100,5,511,339,95,172,73,293,0,0,0,0.00,0.03,0
1316571254,100,0,511,339,100,172,7,30,0,0,0,0.00,0.03,0
1316571255,100,0,511,339,100,172,6,28,0,0,0,0.00,0.03,0
1316571256,100,2,511,339,98,172,48,210,0,0,0,0.00,0.03,0
1316571257,100,0,511,339,100,172,19,38,0,0,0,0.00,0.03,0
1316571258,100,3,511,339,97,172,54,229,0,0,0,0.00,0.03,0
1316571259,100,5,511,339,95,172,71,300,0,0,0,0.00,0.03,0
1316571260,100,3,511,339,97,172,54,229,0,0,0,0.00,0.03,0
1316571261,100,0,511,339,100,172,0,1,0,0,0,0.00,0.03,0
1316571262,100,1,511,339,99,172,23,89,0,0,0,0.00,0.03,0
1316571263,100,5,511,339,95,172,100,348,0,0,0,0.00,0.03,0
1316571264,100,3,511,339,97,172,48,201,0,0,0,0.00,0.03,0
1316571265,100,2,511,339,98,172,41,158,0,0,0,0.00,0.03,0
1316571266,100,0,511,339,100,172,19,83,0,0,0,0.00,0.03,0
1316571267,100,2,511,339,98,172,40,179,0,0,0,0.00,0.03,0
1316571268,100,1,511,339,99,172,24,101,0,0,0,0.00,0.03,0
1316571269,100,1,511,339,99,172,36,99,0,0,0,0.00,0.03,0
1316571270,100,5,511,339,95,172,78,330,0,0,0,0.00,0.03,0
1316571271,100,1,511,339,99,172,24,100,0,0,0,0.00,0.03,0
1316571272,100,2,511,339,98,172,30,129,0,0,0,0.00,0.03,0
1316571273,100,1,511,339,99,172,39,150,0,0,0,0.00,0.03,0
1316571274,100,3,511,339,97,172,54,228,0,0,0,0.00,0.03,0
1316571275,100,5,511,339,95,172,91,388,0,0,0,0.00,0.03,0
1316571276,100,0,511,339,100,172,1,1,0,0,0,0.00,0.03,0
1316571277,100,0,511,339,100,172,16,60,0,0,0,0.00,0.03,0
1316571278,100,0,511,339,100,172,9,29,0,0,0,0.00,0.03,0
1316571279,100,1,511,339,99,172,43,138,0,0,0,0.00,0.03,0
1316571280,100,2,511,339,98,172,40,161,0,0,0,0.00,0.03,0
1316571281,100,2,511,339,98,172,39,160,0,0,0,0.00,0.03,0
1316571282,100,5,511,339,95,172,61,255,0,0,0,0.00,0.03,0
1316571283,100,1,511,339,99,172,24,101,0,0,0,0.00,0.03,0
1316571284,100,1,511,339,99,172,25,101,0,0,0,0.00,0.03,0
1316571285,100,3,511,339,97,172,60,258,0,0,0,0.00,0.03,0
1316571286,100,4,511,339,96,172,55,230,0,0,0,0.00,0.03,0
1316571287,100,5,511,339,95,172,81,333,0,0,0,0.00,0.03,0
1316571288,100,4,511,339,96,172,57,231,0,0,0,0.00,0.03,0
1316571289,100,3,511,339,97,172,70,265,0,0,0,0.00,0.03,0
1316571290,100,4,511,339,96,172,77,325,0,0,0,0.00,0.03,0
1316571291,100,5,511,339,95,172,90,351,0,0,0,0.00,0.02,0
1316571292,100,6,511,339,94,172,116,441,0,0,0,0.00,0.02,0
1316571293,100,1,511,339,99,172,30,128,0,0,0,0.00,0.02,0
1316571294,100,2,511,339,98,172,40,161,0,0,0,0.00,0.02,0
1316571295,100,1,511,339,99,172,24,100,0,0,0,0.00,0.02,0
1316571296,100,0,511,339,100,172,9,30,0,0,0,0.00,0.02,0
1316571297,100,2,511,339,98,172,40,136,0,0,0,0.00,0.02,0
1316571298,100,9,511,339,91,172,71,299,0,0,0,0.00,0.02,0
1316571299,100,2,511,339,98,172,39,157,0,0,0,0.00,0.02,0
1316571300,100,2,511,339,98,172,56,195,0,0,0,0.00,0.02,0
1316571301,100,1,511,339,99,172,24,101,0,0,0,0.00,0.02,0
1316571302,100,2,511,339,98,172,30,129,0,0,0,0.00,0.02,0
1316571303,100,2,511,339,98,172,38,158,0,0,0,0.00,0.02,0
1316571304,100,3,511,339,97,172,48,201,0,0,0,0.00,0.02,0
1316571305,100,5,511,339,95,172,95,401,0,0,0,0.00,0.02,0
1316571306,100,3,511,339,97,172,47,185,0,0,0,0.00,0.02,0
1316571307,100,2,511,339,98,172,56,193,0,0,0,0.00,0.02,0
1316571308,100,5,511,339,95,172,79,330,0,0,0,0.00,0.02,0
1316571309,100,0,511,339,100,172,1,1,0,0,0,0.00,0.02,0
1316571310,100,0,511,339,100,172,34,91,0,0,0,0.00,0.02,0
1316571311,100,4,511,339,96,172,76,317,0,0,0,0.00,0.02,0
1316571312,100,3,511,339,97,172,47,201,0,0,0,0.00,0.02,0
1316571313,100,5,511,339,95,172,93,383,0,0,0,0.00,0.02,0
1316571314,100,2,511,339,98,172,34,138,0,0,0,0.00,0.02,0
1316571315,100,3,511,339,97,172,72,267,0,0,0,0.00,0.02,0
1316571316,100,2,511,339,98,172,48,193,0,0,0,0.00,0.02,0
1316571317,100,6,511,339,94,172,45,195,0,0,0,0.00,0.02,0
1316571318,100,3,511,339,97,172,53,228,0,0,0,0.00,0.02,0
1316571319,100,5,511,339,95,172,78,319,0,0,0,0.00,0.02,0
1316571320,100,3,511,338,97,173,47,208,0,0,0,0.00,0.02,0
1316571321,100,1,511,338,99,173,33,128,0,0,0,0.00,0.02,0
1316571322,100,5,511,338,95,173,85,359,0,0,0,0.00,0.02,0
1316571323,100,0,511,338,100,173,19,62,0,0,0,0.00,0.02,0
1316571324,100,3,511,338,97,173,63,260,0,0,0,0.00,0.02,0
1316571325,100,4,511,338,96,173,84,318,0,0,0,0.00,0.02,0
1316571326,100,1,511,338,99,173,37,114,0,0,0,0.00,0.02,0
1316571327,100,7,511,338,93,173,110,458,0,0,0,0.00,0.02,0
1316571328,100,7,511,337,93,174,95,401,0,0,0,0.00,0.02,0
1316571329,100,2,511,337,98,174,33,132,0,0,0,0.00,0.02,0
1316571330,100,7,511,337,93,174,111,482,0,0,0,0.00,0.02,0
1316571331,100,8,511,335,92,176,109,439,0,0,0,0.00,0.02,0
1316571332,100,6,511,335,94,176,115,508,0,0,0,0.00,0.02,0
1316571333,100,6,511,337,94,174,101,393,0,0,0,0.00,0.02,0
1316571334,100,6,511,340,94,171,95,392,0,0,0,0.00,0.02,0
1316571335,100,0,511,340,100,171,10,31,0,0,0,0.00,0.02,0
1316571336,100,3,511,340,97,171,64,283,0,0,0,0.00,0.02,0
1316571337,100,2,511,340,98,171,61,177,0,0,0,0.00,0.02,0
1316571338,100,2,511,340,98,171,44,189,0,0,0,0.00,0.02,0
1316571339,100,2,511,340,98,171,54,215,0,0,0,0.00,0.02,0
1316571340,100,3,511,340,97,171,95,307,0,0,0,0.00,0.02,0
1316571341,100,0,511,340,100,171,7,30,0,0,0,0.00,0.02,0
1316571342,100,5,511,340,95,171,95,402,0,0,0,0.00,0.02,0
1316571343,100,5,511,340,95,171,95,390,0,0,0,0.00,0.02,0
1316571344,100,3,511,340,97,171,48,201,0,0,0,0.00,0.02,0
1316571345,100,2,511,340,98,171,42,160,0,0,0,0.00,0.02,0
1316571346,100,9,511,340,91,171,164,677,0,0,0,0.00,0.02,0
1316571347,100,3,511,340,97,171,73,267,0,0,0,0.00,0.02,0
1316571348,100,4,511,340,96,171,74,325,0,0,0,0.00,0.02,0
1316571349,100,2,511,340,98,171,56,218,0,0,0,0.00,0.02,0
1316571350,100,3,511,340,97,171,55,230,0,0,0,0.00,0.02,0
1316571351,100,4,511,340,96,171,84,359,0,0,0,0.00,0.02,0
1316571352,100,0,511,340,100,171,17,36,0,0,0,0.00,0.02,0
1316571353,100,4,511,340,96,171,77,329,0,0,0,0.00,0.02,0
1316571354,100,2,511,340,98,171,49,166,0,0,0,0.00,0.02,0
1316571355,100,2,511,340,98,171,72,231,0,0,0,0.00,0.02,0
1316571356,100,2,511,340,98,171,53,191,0,0,0,0.00,0.02,0
1316571357,100,4,511,339,96,172,71,301,0,0,0,0.00,0.02,0
1316571358,100,1,511,339,99,172,25,101,0,0,0,0.00,0.02,0
1316571359,100,2,511,339,98,172,47,206,0,0,0,0.00,0.02,0
1316571360,100,1,511,339,99,172,38,157,0,0,0,0.00,0.02,0
1316571361,100,2,511,339,98,172,58,198,0,0,0,0.00,0.02,0
1316571362,100,0,511,339,100,172,10,31,0,0,0,0.00,0.02,0
1316571363,100,3,511,339,97,172,60,258,0,0,0,0.00,0.02,0
1316571364,100,3,511,339,97,172,72,287,0,0,0,0.00,0.02,0
1316571365,100,1,511,339,99,172,42,157,0,0,0,0.00,0.02,0
1316571366,100,1,511,339,99,172,24,100,0,0,0,0.00,0.02,0
1316571367,100,0,511,339,100,172,1,1,0,0,0,0.00,0.02,0
1316571368,100,5,511,339,95,172,91,387,0,0,0,0.00,0.02,0
1316571369,100,4,511,339,96,172,78,330,0,0,0,0.00,0.02,0
1316571370,100,2,511,339,98,172,68,229,0,0,0,0.00,0.02,0
1316571371,100,2,511,339,98,172,48,201,0,0,0,0.00,0.02,0
1316571372,100,2,511,339,98,172,25,101,0,0,0,0.00,0.02,0
1316571373,100,1,511,339,99,172,24,100,0,0,0,0.00,0.02,0
1316571374,100,1,511,339,99,172,25,101,0,0,0,0.00,0.02,0
1316571375,100,5,511,339,95,172,131,465,0,0,0,0.00,0.02,0
1316571376,100,5,511,339,95,172,92,385,0,0,0,0.00,0.02,0
1316571377,100,4,511,339,96,172,87,336,0,0,0,0.00,0.02,0
1316571378,100,1,511,339,99,172,24,101,0,0,0,0.00,0.02,0
1316571379,100,2,511,339,98,172,32,131,0,0,0,0.00,0.02,0
1316571380,100,1,511,339,99,172,33,132,0,0,0,0.00,0.02,0
1316571381,100,6,511,339,94,172,123,489,0,0,0,0.00,0.02,0
1316571382,100,1,511,339,99,172,38,133,0,0,0,0.00,0.02,0
1316571383,100,3,511,339,97,172,54,230,0,0,0,0.00,0.02,0
1316571384,100,2,511,339,98,172,38,154,0,0,0,0.00,0.02,0
1316571385,100,3,511,339,97,172,70,290,0,0,0,0.00,0.02,0
1316571386,100,6,511,339,94,172,102,430,0,0,0,0.00,0.02,0
1316571387,100,4,511,339,96,172,72,286,0,0,0,0.00,0.02,0
1316571388,100,0,511,339,100,172,1,0,0,0,0,0.00,0.02,0
1316571389,100,1,511,339,99,172,30,126,0,0,0,0.00,0.02,0
1316571390,100,7,511,339,93,172,79,331,0,0,0,0.00,0.02,0
1316571391,100,1,511,339,99,172,36,132,0,0,0,0.00,0.02,0
1316571392,100,3,511,339,97,172,48,190,0,0,0,0.00,0.02,0
1316571393,100,1,511,339,99,172,31,130,0,0,0,0.00,0.02,0
1316571394,100,2,511,339,98,172,39,160,0,0,0,0.00,0.02,0
1316571395,100,2,511,339,98,172,40,160,0,0,0,0.00,0.02,0
1316571396,100,5,511,339,95,172,93,390,0,0,0,0.00,0.01,0
1316571397,100,5,511,339,95,172,81,330,0,0,0,0.00,0.01,0
1316571398,100,0,511,339,100,172,8,30,0,0,0,0.00,0.01,0
1316571399,100,0,511,339,100,172,7,28,0,0,0,0.00,0.01,0
1316571400,100,0,511,339,100,172,10,36,0,0,0,0.00,0.01,0
1316571401,100,6,511,339,94,172,86,360,0,0,0,0.00,0.01,0
1316571402,100,0,511,339,100,172,17,59,0,0,0,0.00,0.01,0
1316571403,100,2,511,339,98,172,31,129,0,0,0,0.00,0.01,0
1316571404,100,2,511,339,98,172,39,159,0,0,0,0.00,0.01,0
1316571405,100,1,511,339,99,172,23,101,0,0,0,0.00,0.01,0
1316571406,100,5,511,339,95,172,99,368,0,0,0,0.00,0.01,0
1316571407,100,0,511,339,100,172,16,60,0,0,0,0.00,0.01,0
1316571408,100,4,511,339,96,172,71,301,0,0,0,0.00,0.01,0
1316571409,100,4,511,339,96,172,70,289,0,0,0,0.00,0.01,0
1316571410,100,2,511,339,98,172,30,126,0,0,0,0.00,0.01,0
1316571411,100,7,511,339,93,172,94,401,0,0,0,0.00,0.01,0
1316571412,100,3,511,339,97,172,48,201,0,0,0,0.00,0.01,0
1316571413,100,4,511,339,96,172,70,264,0,0,0,0.00,0.01,0
1316571414,100,5,511,339,95,172,92,363,0,0,0,0.00,0.01,0
1316571415,100,2,511,339,98,172,56,218,0,0,0,0.00,0.01,0
1316571416,100,7,511,339,93,172,99,368,0,0,0,0.00,0.01,0
1316571417,100,0,511,339,100,172,2,2,0,0,0,0.00,0.01,0
1316571418,100,4,511,339,96,172,102,391,0,0,0,0.00,0.01,0
1316571419,100,1,511,339,99,172,16,66,0,0,0,0.00,0.01,0
1316571420,100,3,511,339,97,172,48,202,0,0,0,0.00,0.01,0
1316571421,100,1,511,339,99,172,24,100,0,0,0,0.00,0.01,0
1316571422,100,4,511,339,96,172,77,329,0,0,0,0.00,0.01,0
1316571423,100,2,511,339,98,172,47,165,0,0,0,0.00,0.01,0
1316571424,100,0,511,339,100,172,7,29,0,0,0,0.00,0.01,0
1316571425,100,3,511,339,97,172,63,225,0,0,0,0.00,0.01,0
1316571426,100,3,511,339,97,172,56,231,0,0,0,0.00,0.01,0
1316571427,100,4,511,339,96,172,88,337,0,0,0,0.00,0.01,0
1316571428,100,0,511,339,100,172,21,84,0,0,0,0.00,0.01,0
1316571429,100,6,511,339,94,172,97,332,0,0,0,0.00,0.01,0
1316571430,100,3,511,339,97,172,53,226,0,0,0,0.00,0.01,0
1316571431,100,1,511,339,99,172,33,115,0,0,0,0.00,0.01,0
1316571432,100,3,511,339,97,172,63,262,0,0,0,0.00,0.01,0
1316571433,100,2,511,339,98,172,51,166,0,0,0,0.00,0.01,0
1316571434,100,6,511,339,94,172,72,302,0,0,0,0.00,0.01,0
1316571435,100,2,511,339,98,172,32,130,0,0,0,0.00,0.01,0
1316571436,100,6,511,339,94,172,104,433,0,0,0,0.00,0.01,0
1316571437,100,3,511,339,97,172,71,266,0,0,0,0.00,0.01,0
1316571438,100,4,511,339,96,172,62,274,0,0,0,0.00,0.01,0
1316571439,100,2,511,339,98,172,49,192,0,0,0,0.00,0.01,0
1316571440,100,2,511,339,98,172,67,237,0,0,0,0.00,0.01,0
1316571441,100,7,511,339,93,172,96,401,0,0,0,0.00,0.01,0
1316571442,100,11,511,339,89,172,206,770,0,0,0,0.00,0.01,0
1316571443,100,5,511,339,95,172,96,389,0,0,0,0.00,0.01,0
1316571444,100,4,511,339,96,172,91,377,0,0,0,0.00,0.01,0
1316571445,100,2,511,339,98,172,53,171,0,0,0,0.00,0.01,0
1316571446,100,2,511,339,98,172,41,161,0,0,0,0.00,0.01,0
1316571447,100,2,511,339,98,172,47,170,0,0,0,0.00,0.01,0
1316571448,100,9,511,339,91,172,136,593,0,0,0,0.00,0.01,0
1316571449,100,4,511,339,96,172,77,328,0,0,0,0.00,0.01,0
1316571450,100,3,511,339,97,172,41,162,0,0,0,0.00,0.01,0
1316571451,100,0,511,339,100,172,0,0,0,0,0,0.00,0.01,0
1316571452,100,3,511,339,97,172,70,289,0,0,0,0.00,0.01,0
1316571453,100,1,511,339,99,172,33,133,0,0,0,0.00,0.01,0
1316571454,100,5,511,339,95,172,101,390,0,0,0,0.00,0.01,0
1316571455,100,3,511,339,97,172,46,163,0,0,0,0.00,0.01,0
1316571456,100,9,511,339,91,172,164,689,0,0,0,0.00,0.01,0
1316571457,100,2,511,339,98,172,46,142,0,0,0,0.00,0.01,0
1316571458,100,3,511,339,97,172,47,201,0,0,0,0.00,0.01,0
1316571459,100,2,511,339,98,172,47,163,0,0,0,0.00,0.01,0
1316571460,100,3,511,339,97,172,55,231,0,0,0,0.00,0.01,0
1316571461,100,0,511,339,100,172,14,58,0,0,0,0.00,0.01,0
1316571462,100,8,511,339,92,172,126,546,0,0,0,0.00,0.01,0
1316571463,100,5,511,339,95,172,72,302,0,0,0,0.00,0.01,0
1316571464,100,2,511,339,98,172,46,189,0,0,0,0.00,0.01,0
1316571465,100,3,511,339,97,172,59,256,0,0,0,0.00,0.01,0
1316571466,100,0,511,339,100,172,5,28,0,0,0,0.00,0.01,0
1316571467,100,0,511,339,100,172,28,68,0,0,0,0.08,0.02,0
1316571468,100,3,511,339,97,172,47,190,0,0,0,0.08,0.02,0
1316571469,100,5,511,339,95,172,76,329,0,0,0,0.08,0.02,0
1316571470,100,0,511,339,100,172,8,30,0,0,0,0.08,0.02,0
1316571471,100,0,511,339,100,172,7,26,0,0,0,0.08,0.02,0
1316571472,100,4,511,339,96,172,53,229,0,0,0,0.23,0.06,0
1316571473,100,1,511,339,99,172,22,87,0,0,0,0.23,0.06,0
1316571474,100,6,511,339,94,172,100,427,0,0,0,0.23,0.06,0
1316571475,100,1,511,339,99,172,33,132,0,0,0,0.23,0.06,0
1316571476,100,0,511,339,100,172,13,73,0,0,0,0.23,0.06,0
1316571477,100,3,511,339,97,172,76,291,0,0,0,0.21,0.06,0
1316571478,100,9,511,339,91,172,169,692,0,0,0,0.21,0.06,0
1316571479,100,8,511,339,92,172,131,558,0,0,0,0.21,0.06,0
1316571480,100,3,511,339,97,172,63,260,0,0,0,0.21,0.06,0
1316571481,100,3,511,339,97,172,56,231,0,0,0,0.21,0.06,0
1316571482,100,4,511,339,96,172,61,234,0,0,0,0.20,0.06,0
1316571483,100,6,511,339,94,172,91,362,0,0,0,0.20,0.06,0
1316571484,100,2,511,339,98,172,56,196,0,0,0,0.20,0.06,0
1316571485,100,2,511,339,98,172,34,131,0,0,0,0.20,0.06,0
1316571486,100,4,511,339,96,172,78,328,0,0,0,0.20,0.06,0
1316571487,100,5,511,339,95,172,87,360,0,0,0,0.18,0.05,0
1316571488,100,5,511,339,95,172,86,359,0,0,0,0.18,0.05,0
1316571489,100,2,511,339,98,172,69,227,0,0,0,0.18,0.05,0
1316571490,100,2,511,339,98,172,32,131,0,0,0,0.18,0.05,0
1316571491,100,1,511,339,99,172,38,101,0,0,0,0.18,0.05,0
1316571492,100,6,511,339,94,172,71,300,0,0,0,0.17,0.05,0
1316571493,100,2,511,339,98,172,41,162,0,0,0,0.17,0.05,0
1316571494,100,4,511,339,96,172,51,224,0,0,0,0.17,0.05,0
1316571495,100,2,511,339,98,172,53,193,0,0,0,0.17,0.05,0
1316571496,100,1,511,339,99,172,33,132,0,0,0,0.17,0.05,0
1316571497,100,2,511,339,98,172,39,160,0,0,0,0.15,0.05,0
1316571498,100,5,511,339,95,172,94,390,0,0,0,0.15,0.05,0
1316571499,100,2,511,339,98,172,63,222,0,0,0,0.15,0.05,0
1316571500,100,0,511,339,100,172,9,31,0,0,0,0.15,0.05,0
1316571501,100,3,511,339,97,172,56,231,0,0,0,0.15,0.05,0
1316571502,100,0,511,339,100,172,18,38,0,0,0,0.14,0.05,0
1316571503,100,4,511,339,96,172,78,330,0,0,0,0.14,0.05,0
1316571504,100,0,511,339,100,172,9,31,0,0,0,0.14,0.05,0
1316571505,100,2,511,339,98,172,60,198,0,0,0,0.14,0.05,0
1316571506,100,3,511,339,97,172,48,201,0,0,0,0.14,0.05,0
1316571507,100,2,511,339,98,172,34,128,0,0,0,0.13,0.05,0
1316571508,100,3,511,339,97,172,46,189,0,0,0,0.13,0.05,0
1316571509,100,1,511,339,99,172,24,100,0,0,0,0.13,0.05,0
1316571510,100,1,511,339,99,172,34,94,0,0,0,0.13,0.05,0
1316571511,100,1,511,339,99,172,30,93,0,0,0,0.13,0.05,0
1316571512,100,2,511,339,98,172,24,100,0,0,0,0.12,0.05,0
